equipamento_id,equipamento_nome,componente_id,componente_nome,sensor_id,sensor_nome,frequencia_leitura,falha_id,falha_nome,data_falha,descricao_falha,tecnico_id,tecnico_nome,procedimento_id,procedimento_nome
eqp393,Compressor de Ar,cmp393,Engrenagem,sns393,Sensor de Vibração,1.48,flh393,Vazamento de Pressão,2024-08-09,Temperatura acima do limite,tec393,Ana Lima,prc393,Troca de Rolamento
eqp394,Bomba Hidráulica,cmp394,Engrenagem,sns394,Sensor de Vibração,1.42,flh394,Vazamento de Pressão,2025-02-10,Excesso de vibração detectado,tec394,Ana Lima,prc394,Troca de Rolamento
eqp395,Motor Principal,cmp395,Rolamento Frontal,sns395,Sensor de Pressão,1.66,flh395,Falha por Vibração Excedente,2024-11-07,Excesso de vibração detectado,tec395,Carlos Silva,prc395,Troca de Rolamento
eqp396,Compressor de Ar,cmp396,Rolamento Frontal,sns396,Sensor de Temperatura,0.81,flh396,Superaquecimento,2025-03-06,Perda de pressão no componente,tec396,Ana Lima,prc396,Vedação da Válvula
eqp397,Compressor de Ar,cmp397,Rolamento Frontal,sns397,Sensor de Vibração,1.9,flh397,Superaquecimento,2024-09-13,Excesso de vibração detectado,tec397,Carlos Silva,prc397,Troca de Rolamento
eqp398,Bomba Hidráulica,cmp398,Válvula de Pressão,sns398,Sensor de Pressão,1.0,flh398,Falha por Vibração Excedente,2024-09-25,Excesso de vibração detectado,tec398,Ana Lima,prc398,Vedação da Válvula
eqp399,Motor Principal,cmp399,Engrenagem,sns399,Sensor de Pressão,0.92,flh399,Superaquecimento,2024-08-25,Temperatura acima do limite,tec399,João Pereira,prc399,Troca de Rolamento
eqp400,Bomba Hidráulica,cmp400,Válvula de Pressão,sns400,Sensor de Temperatura,1.16,flh400,Superaquecimento,2024-05-28,Perda de pressão no componente,tec400,Carlos Silva,prc400,Resfriamento do Equipamento
eqp401,Motor Principal,cmp401,Engrenagem,sns401,Sensor de Temperatura,1.27,flh401,Vazamento de Pressão,2024-12-08,Excesso de vibração detectado,tec401,Carlos Silva,prc401,Troca de Rolamento
eqp402,Bomba Hidráulica,cmp402,Válvula de Pressão,sns402,Sensor de Vibração,0.66,flh402,Falha por Vibração Excedente,2023-03-25,Perda de pressão no componente,tec402,Carlos Silva,prc402,Resfriamento do Equipamento
eqp403,Bomba Hidráulica,cmp403,Válvula de Pressão,sns403,Sensor de Vibração,1.04,flh403,Falha por Vibração Excedente,2023-03-24,Excesso de vibração detectado,tec403,Ana Lima,prc403,Resfriamento do Equipamento
eqp404,Bomba Hidráulica,cmp404,Válvula de Pressão,sns404,Sensor de Vibração,1.4,flh404,Superaquecimento,2024-02-02,Excesso de vibração detectado,tec404,Ana Lima,prc404,Resfriamento do Equipamento
eqp405,Compressor de Ar,cmp405,Engrenagem,sns405,Sensor de Temperatura,1.32,flh405,Vazamento de Pressão,2023-01-14,Perda de pressão no componente,tec405,Ana Lima,prc405,Troca de Rolamento
eqp406,Compressor de Ar,cmp406,Rolamento Frontal,sns406,Sensor de Vibração,0.85,flh406,Superaquecimento,2024-02-03,Excesso de vibração detectado,tec406,Ana Lima,prc406,Vedação da Válvula
eqp407,Bomba Hidráulica,cmp407,Engrenagem,sns407,Sensor de Temperatura,1.3,flh407,Vazamento de Pressão,2023-11-05,Temperatura acima do limite,tec407,Ana Lima,prc407,Vedação da Válvula
eqp408,Bomba Hidráulica,cmp408,Engrenagem,sns408,Sensor de Temperatura,1.99,flh408,Vazamento de Pressão,2024-06-16,Perda de pressão no componente,tec408,Carlos Silva,prc408,Vedação da Válvula
eqp409,Compressor de Ar,cmp409,Válvula de Pressão,sns409,Sensor de Pressão,1.9,flh409,Superaquecimento,2025-02-17,Perda de pressão no componente,tec409,Ana Lima,prc409,Vedação da Válvula
eqp410,Compressor de Ar,cmp410,Engrenagem,sns410,Sensor de Vibração,1.45,flh410,Superaquecimento,2023-07-17,Excesso de vibração detectado,tec410,João Pereira,prc410,Troca de Rolamento
eqp411,Motor Principal,cmp411,Rolamento Frontal,sns411,Sensor de Vibração,0.57,flh411,Falha por Vibração Excedente,2025-01-23,Temperatura acima do limite,tec411,Ana Lima,prc411,Troca de Rolamento
eqp412,Bomba Hidráulica,cmp412,Rolamento Frontal,sns412,Sensor de Temperatura,1.13,flh412,Superaquecimento,2023-04-11,Excesso de vibração detectado,tec412,Carlos Silva,prc412,Vedação da Válvula
eqp413,Compressor de Ar,cmp413,Rolamento Frontal,sns413,Sensor de Pressão,1.22,flh413,Superaquecimento,2023-01-10,Perda de pressão no componente,tec413,João Pereira,prc413,Vedação da Válvula
eqp414,Motor Principal,cmp414,Rolamento Frontal,sns414,Sensor de Temperatura,1.81,flh414,Vazamento de Pressão,2025-01-08,Excesso de vibração detectado,tec414,João Pereira,prc414,Vedação da Válvula
eqp415,Motor Principal,cmp415,Rolamento Frontal,sns415,Sensor de Vibração,1.9,flh415,Superaquecimento,2024-10-28,Excesso de vibração detectado,tec415,João Pereira,prc415,Vedação da Válvula
eqp416,Compressor de Ar,cmp416,Engrenagem,sns416,Sensor de Temperatura,1.59,flh416,Vazamento de Pressão,2024-12-29,Temperatura acima do limite,tec416,Carlos Silva,prc416,Troca de Rolamento
eqp417,Compressor de Ar,cmp417,Rolamento Frontal,sns417,Sensor de Vibração,1.53,flh417,Falha por Vibração Excedente,2023-02-02,Perda de pressão no componente,tec417,João Pereira,prc417,Troca de Rolamento
eqp418,Motor Principal,cmp418,Engrenagem,sns418,Sensor de Vibração,0.97,flh418,Falha por Vibração Excedente,2024-01-08,Excesso de vibração detectado,tec418,João Pereira,prc418,Vedação da Válvula
eqp419,Motor Principal,cmp419,Rolamento Frontal,sns419,Sensor de Pressão,1.16,flh419,Vazamento de Pressão,2023-04-20,Excesso de vibração detectado,tec419,João Pereira,prc419,Resfriamento do Equipamento
eqp420,Bomba Hidráulica,cmp420,Válvula de Pressão,sns420,Sensor de Pressão,0.72,flh420,Falha por Vibração Excedente,2024-01-01,Temperatura acima do limite,tec420,Ana Lima,prc420,Troca de Rolamento
eqp421,Bomba Hidráulica,cmp421,Engrenagem,sns421,Sensor de Temperatura,1.48,flh421,Vazamento de Pressão,2023-07-06,Excesso de vibração detectado,tec421,Ana Lima,prc421,Vedação da Válvula
eqp422,Motor Principal,cmp422,Válvula de Pressão,sns422,Sensor de Temperatura,0.92,flh422,Superaquecimento,2023-02-14,Excesso de vibração detectado,tec422,Carlos Silva,prc422,Troca de Rolamento
eqp423,Bomba Hidráulica,cmp423,Rolamento Frontal,sns423,Sensor de Vibração,0.98,flh423,Vazamento de Pressão,2023-03-24,Perda de pressão no componente,tec423,Ana Lima,prc423,Resfriamento do Equipamento
eqp424,Bomba Hidráulica,cmp424,Engrenagem,sns424,Sensor de Temperatura,1.96,flh424,Vazamento de Pressão,2024-05-07,Excesso de vibração detectado,tec424,João Pereira,prc424,Troca de Rolamento
eqp425,Bomba Hidráulica,cmp425,Engrenagem,sns425,Sensor de Temperatura,1.34,flh425,Superaquecimento,2025-03-09,Excesso de vibração detectado,tec425,Ana Lima,prc425,Troca de Rolamento
eqp426,Bomba Hidráulica,cmp426,Rolamento Frontal,sns426,Sensor de Pressão,1.49,flh426,Falha por Vibração Excedente,2023-11-08,Temperatura acima do limite,tec426,João Pereira,prc426,Vedação da Válvula
eqp427,Compressor de Ar,cmp427,Engrenagem,sns427,Sensor de Temperatura,0.8,flh427,Superaquecimento,2025-01-24,Perda de pressão no componente,tec427,Carlos Silva,prc427,Resfriamento do Equipamento
eqp428,Bomba Hidráulica,cmp428,Engrenagem,sns428,Sensor de Vibração,1.56,flh428,Vazamento de Pressão,2023-08-01,Excesso de vibração detectado,tec428,Carlos Silva,prc428,Vedação da Válvula
eqp429,Motor Principal,cmp429,Rolamento Frontal,sns429,Sensor de Vibração,1.7,flh429,Falha por Vibração Excedente,2024-08-18,Perda de pressão no componente,tec429,João Pereira,prc429,Vedação da Válvula
eqp430,Bomba Hidráulica,cmp430,Rolamento Frontal,sns430,Sensor de Pressão,1.41,flh430,Superaquecimento,2024-01-25,Excesso de vibração detectado,tec430,Carlos Silva,prc430,Troca de Rolamento
eqp431,Motor Principal,cmp431,Engrenagem,sns431,Sensor de Pressão,1.4,flh431,Vazamento de Pressão,2024-08-20,Perda de pressão no componente,tec431,Ana Lima,prc431,Resfriamento do Equipamento
eqp432,Compressor de Ar,cmp432,Rolamento Frontal,sns432,Sensor de Temperatura,1.77,flh432,Vazamento de Pressão,2023-06-01,Excesso de vibração detectado,tec432,João Pereira,prc432,Vedação da Válvula
eqp433,Bomba Hidráulica,cmp433,Válvula de Pressão,sns433,Sensor de Vibração,1.21,flh433,Vazamento de Pressão,2023-07-21,Perda de pressão no componente,tec433,Carlos Silva,prc433,Resfriamento do Equipamento
eqp434,Compressor de Ar,cmp434,Engrenagem,sns434,Sensor de Vibração,1.96,flh434,Vazamento de Pressão,2024-06-01,Perda de pressão no componente,tec434,Carlos Silva,prc434,Troca de Rolamento
eqp435,Bomba Hidráulica,cmp435,Válvula de Pressão,sns435,Sensor de Pressão,0.73,flh435,Superaquecimento,2024-09-13,Excesso de vibração detectado,tec435,Ana Lima,prc435,Vedação da Válvula
eqp436,Motor Principal,cmp436,Engrenagem,sns436,Sensor de Vibração,1.65,flh436,Vazamento de Pressão,2023-04-07,Perda de pressão no componente,tec436,Carlos Silva,prc436,Vedação da Válvula
eqp437,Bomba Hidráulica,cmp437,Engrenagem,sns437,Sensor de Temperatura,1.31,flh437,Superaquecimento,2024-10-04,Temperatura acima do limite,tec437,Ana Lima,prc437,Vedação da Válvula
eqp438,Compressor de Ar,cmp438,Engrenagem,sns438,Sensor de Pressão,0.78,flh438,Superaquecimento,2023-12-24,Excesso de vibração detectado,tec438,Carlos Silva,prc438,Resfriamento do Equipamento
eqp439,Motor Principal,cmp439,Engrenagem,sns439,Sensor de Temperatura,0.79,flh439,Superaquecimento,2023-01-13,Perda de pressão no componente,tec439,João Pereira,prc439,Resfriamento do Equipamento
eqp440,Motor Principal,cmp440,Rolamento Frontal,sns440,Sensor de Pressão,1.22,flh440,Falha por Vibração Excedente,2024-09-30,Excesso de vibração detectado,tec440,Ana Lima,prc440,Troca de Rolamento
eqp441,Motor Principal,cmp441,Rolamento Frontal,sns441,Sensor de Vibração,1.79,flh441,Superaquecimento,2023-01-19,Excesso de vibração detectado,tec441,João Pereira,prc441,Resfriamento do Equipamento
eqp442,Compressor de Ar,cmp442,Engrenagem,sns442,Sensor de Temperatura,1.79,flh442,Superaquecimento,2023-01-03,Temperatura acima do limite,tec442,Carlos Silva,prc442,Resfriamento do Equipamento
eqp443,Compressor de Ar,cmp443,Engrenagem,sns443,Sensor de Vibração,1.4,flh443,Superaquecimento,2023-09-10,Perda de pressão no componente,tec443,Ana Lima,prc443,Vedação da Válvula
eqp444,Bomba Hidráulica,cmp444,Engrenagem,sns444,Sensor de Vibração,0.99,flh444,Superaquecimento,2024-04-10,Temperatura acima do limite,tec444,Ana Lima,prc444,Troca de Rolamento
eqp445,Compressor de Ar,cmp445,Engrenagem,sns445,Sensor de Pressão,1.62,flh445,Vazamento de Pressão,2023-10-31,Excesso de vibração detectado,tec445,Carlos Silva,prc445,Vedação da Válvula
eqp446,Motor Principal,cmp446,Válvula de Pressão,sns446,Sensor de Temperatura,0.78,flh446,Falha por Vibração Excedente,2025-01-31,Excesso de vibração detectado,tec446,Carlos Silva,prc446,Troca de Rolamento
eqp447,Motor Principal,cmp447,Rolamento Frontal,sns447,Sensor de Pressão,0.65,flh447,Vazamento de Pressão,2023-11-20,Temperatura acima do limite,tec447,João Pereira,prc447,Vedação da Válvula
eqp448,Bomba Hidráulica,cmp448,Válvula de Pressão,sns448,Sensor de Pressão,0.79,flh448,Superaquecimento,2023-11-24,Perda de pressão no componente,tec448,Ana Lima,prc448,Troca de Rolamento
eqp449,Compressor de Ar,cmp449,Engrenagem,sns449,Sensor de Vibração,1.1,flh449,Superaquecimento,2024-12-29,Perda de pressão no componente,tec449,Ana Lima,prc449,Troca de Rolamento
eqp450,Compressor de Ar,cmp450,Rolamento Frontal,sns450,Sensor de Temperatura,0.7,flh450,Falha por Vibração Excedente,2024-02-12,Excesso de vibração detectado,tec450,Carlos Silva,prc450,Vedação da Válvula
eqp451,Bomba Hidráulica,cmp451,Rolamento Frontal,sns451,Sensor de Pressão,1.66,flh451,Vazamento de Pressão,2023-01-29,Excesso de vibração detectado,tec451,Ana Lima,prc451,Resfriamento do Equipamento
eqp452,Motor Principal,cmp452,Engrenagem,sns452,Sensor de Vibração,1.41,flh452,Vazamento de Pressão,2023-04-17,Perda de pressão no componente,tec452,João Pereira,prc452,Troca de Rolamento
eqp453,Motor Principal,cmp453,Engrenagem,sns453,Sensor de Pressão,1.84,flh453,Falha por Vibração Excedente,2024-05-02,Temperatura acima do limite,tec453,João Pereira,prc453,Resfriamento do Equipamento
eqp454,Bomba Hidráulica,cmp454,Rolamento Frontal,sns454,Sensor de Vibração,1.63,flh454,Vazamento de Pressão,2023-05-28,Excesso de vibração detectado,tec454,João Pereira,prc454,Troca de Rolamento
eqp455,Bomba Hidráulica,cmp455,Rolamento Frontal,sns455,Sensor de Pressão,1.57,flh455,Vazamento de Pressão,2024-12-07,Excesso de vibração detectado,tec455,Carlos Silva,prc455,Vedação da Válvula
eqp456,Motor Principal,cmp456,Engrenagem,sns456,Sensor de Temperatura,1.74,flh456,Superaquecimento,2025-01-29,Perda de pressão no componente,tec456,João Pereira,prc456,Resfriamento do Equipamento
eqp457,Compressor de Ar,cmp457,Rolamento Frontal,sns457,Sensor de Vibração,1.86,flh457,Falha por Vibração Excedente,2024-03-05,Temperatura acima do limite,tec457,Ana Lima,prc457,Resfriamento do Equipamento
eqp458,Bomba Hidráulica,cmp458,Rolamento Frontal,sns458,Sensor de Pressão,1.45,flh458,Vazamento de Pressão,2025-01-21,Excesso de vibração detectado,tec458,Ana Lima,prc458,Resfriamento do Equipamento
eqp459,Bomba Hidráulica,cmp459,Engrenagem,sns459,Sensor de Temperatura,0.61,flh459,Superaquecimento,2025-03-09,Perda de pressão no componente,tec459,Carlos Silva,prc459,Troca de Rolamento
eqp460,Motor Principal,cmp460,Válvula de Pressão,sns460,Sensor de Pressão,1.24,flh460,Vazamento de Pressão,2024-10-20,Perda de pressão no componente,tec460,João Pereira,prc460,Vedação da Válvula
eqp461,Compressor de Ar,cmp461,Rolamento Frontal,sns461,Sensor de Vibração,0.93,flh461,Vazamento de Pressão,2023-12-03,Temperatura acima do limite,tec461,João Pereira,prc461,Vedação da Válvula
eqp462,Bomba Hidráulica,cmp462,Engrenagem,sns462,Sensor de Pressão,0.65,flh462,Falha por Vibração Excedente,2023-03-21,Perda de pressão no componente,tec462,João Pereira,prc462,Troca de Rolamento
eqp463,Motor Principal,cmp463,Rolamento Frontal,sns463,Sensor de Temperatura,0.55,flh463,Falha por Vibração Excedente,2024-01-24,Excesso de vibração detectado,tec463,Ana Lima,prc463,Troca de Rolamento
eqp464,Bomba Hidráulica,cmp464,Válvula de Pressão,sns464,Sensor de Pressão,0.76,flh464,Falha por Vibração Excedente,2025-01-21,Temperatura acima do limite,tec464,Ana Lima,prc464,Resfriamento do Equipamento
eqp465,Motor Principal,cmp465,Rolamento Frontal,sns465,Sensor de Pressão,1.91,flh465,Falha por Vibração Excedente,2025-01-06,Temperatura acima do limite,tec465,João Pereira,prc465,Resfriamento do Equipamento
eqp466,Motor Principal,cmp466,Engrenagem,sns466,Sensor de Temperatura,0.73,flh466,Falha por Vibração Excedente,2024-07-06,Excesso de vibração detectado,tec466,Carlos Silva,prc466,Troca de Rolamento
eqp467,Motor Principal,cmp467,Engrenagem,sns467,Sensor de Temperatura,0.65,flh467,Falha por Vibração Excedente,2024-10-31,Perda de pressão no componente,tec467,Carlos Silva,prc467,Vedação da Válvula
eqp468,Compressor de Ar,cmp468,Engrenagem,sns468,Sensor de Temperatura,0.6,flh468,Superaquecimento,2023-09-26,Temperatura acima do limite,tec468,Ana Lima,prc468,Troca de Rolamento
eqp469,Motor Principal,cmp469,Rolamento Frontal,sns469,Sensor de Temperatura,1.3,flh469,Superaquecimento,2024-10-31,Perda de pressão no componente,tec469,João Pereira,prc469,Resfriamento do Equipamento
eqp470,Bomba Hidráulica,cmp470,Válvula de Pressão,sns470,Sensor de Pressão,1.02,flh470,Vazamento de Pressão,2023-05-24,Perda de pressão no componente,tec470,João Pereira,prc470,Vedação da Válvula
eqp471,Bomba Hidráulica,cmp471,Válvula de Pressão,sns471,Sensor de Vibração,1.79,flh471,Falha por Vibração Excedente,2024-08-24,Perda de pressão no componente,tec471,Ana Lima,prc471,Troca de Rolamento
eqp472,Motor Principal,cmp472,Válvula de Pressão,sns472,Sensor de Vibração,1.1,flh472,Falha por Vibração Excedente,2023-10-08,Perda de pressão no componente,tec472,Ana Lima,prc472,Resfriamento do Equipamento
eqp473,Bomba Hidráulica,cmp473,Válvula de Pressão,sns473,Sensor de Pressão,1.78,flh473,Vazamento de Pressão,2023-09-18,Perda de pressão no componente,tec473,João Pereira,prc473,Troca de Rolamento
eqp474,Compressor de Ar,cmp474,Engrenagem,sns474,Sensor de Temperatura,1.59,flh474,Superaquecimento,2023-02-12,Excesso de vibração detectado,tec474,João Pereira,prc474,Vedação da Válvula
eqp475,Compressor de Ar,cmp475,Válvula de Pressão,sns475,Sensor de Pressão,1.73,flh475,Superaquecimento,2024-01-05,Excesso de vibração detectado,tec475,Carlos Silva,prc475,Resfriamento do Equipamento
eqp476,Motor Principal,cmp476,Válvula de Pressão,sns476,Sensor de Pressão,0.61,flh476,Superaquecimento,2023-03-24,Perda de pressão no componente,tec476,Carlos Silva,prc476,Vedação da Válvula
eqp477,Motor Principal,cmp477,Válvula de Pressão,sns477,Sensor de Vibração,1.02,flh477,Superaquecimento,2024-07-26,Excesso de vibração detectado,tec477,Ana Lima,prc477,Troca de Rolamento
eqp478,Compressor de Ar,cmp478,Válvula de Pressão,sns478,Sensor de Temperatura,1.22,flh478,Vazamento de Pressão,2024-02-16,Excesso de vibração detectado,tec478,Carlos Silva,prc478,Resfriamento do Equipamento
eqp479,Motor Principal,cmp479,Engrenagem,sns479,Sensor de Temperatura,1.36,flh479,Superaquecimento,2023-07-24,Perda de pressão no componente,tec479,João Pereira,prc479,Troca de Rolamento
eqp480,Compressor de Ar,cmp480,Rolamento Frontal,sns480,Sensor de Vibração,1.54,flh480,Vazamento de Pressão,2024-06-07,Excesso de vibração detectado,tec480,João Pereira,prc480,Vedação da Válvula
eqp481,Bomba Hidráulica,cmp481,Engrenagem,sns481,Sensor de Temperatura,0.68,flh481,Superaquecimento,2023-07-23,Perda de pressão no componente,tec481,João Pereira,prc481,Troca de Rolamento
eqp482,Compressor de Ar,cmp482,Válvula de Pressão,sns482,Sensor de Temperatura,1.55,flh482,Vazamento de Pressão,2023-11-13,Excesso de vibração detectado,tec482,Ana Lima,prc482,Resfriamento do Equipamento
eqp483,Motor Principal,cmp483,Rolamento Frontal,sns483,Sensor de Vibração,0.97,flh483,Vazamento de Pressão,2024-04-02,Excesso de vibração detectado,tec483,João Pereira,prc483,Vedação da Válvula
eqp484,Compressor de Ar,cmp484,Rolamento Frontal,sns484,Sensor de Pressão,1.0,flh484,Superaquecimento,2024-03-18,Perda de pressão no componente,tec484,João Pereira,prc484,Troca de Rolamento
eqp485,Motor Principal,cmp485,Rolamento Frontal,sns485,Sensor de Vibração,1.47,flh485,Vazamento de Pressão,2023-02-27,Perda de pressão no componente,tec485,Carlos Silva,prc485,Troca de Rolamento
eqp486,Motor Principal,cmp486,Válvula de Pressão,sns486,Sensor de Temperatura,0.87,flh486,Falha por Vibração Excedente,2023-05-19,Temperatura acima do limite,tec486,Carlos Silva,prc486,Resfriamento do Equipamento
eqp487,Compressor de Ar,cmp487,Rolamento Frontal,sns487,Sensor de Pressão,1.82,flh487,Superaquecimento,2025-01-24,Perda de pressão no componente,tec487,Ana Lima,prc487,Troca de Rolamento
eqp488,Bomba Hidráulica,cmp488,Válvula de Pressão,sns488,Sensor de Temperatura,1.9,flh488,Superaquecimento,2025-02-22,Perda de pressão no componente,tec488,Ana Lima,prc488,Troca de Rolamento
eqp489,Motor Principal,cmp489,Engrenagem,sns489,Sensor de Temperatura,1.2,flh489,Superaquecimento,2024-09-15,Excesso de vibração detectado,tec489,Carlos Silva,prc489,Resfriamento do Equipamento
eqp490,Bomba Hidráulica,cmp490,Engrenagem,sns490,Sensor de Vibração,0.95,flh490,Vazamento de Pressão,2024-07-13,Temperatura acima do limite,tec490,João Pereira,prc490,Troca de Rolamento
eqp491,Bomba Hidráulica,cmp491,Válvula de Pressão,sns491,Sensor de Pressão,0.65,flh491,Superaquecimento,2023-12-21,Perda de pressão no componente,tec491,Carlos Silva,prc491,Vedação da Válvula
eqp492,Bomba Hidráulica,cmp492,Válvula de Pressão,sns492,Sensor de Pressão,0.52,flh492,Vazamento de Pressão,2024-01-10,Excesso de vibração detectado,tec492,João Pereira,prc492,Resfriamento do Equipamento
eqp493,Bomba Hidráulica,cmp493,Rolamento Frontal,sns493,Sensor de Vibração,1.95,flh493,Falha por Vibração Excedente,2024-11-19,Perda de pressão no componente,tec493,Ana Lima,prc493,Troca de Rolamento
eqp494,Compressor de Ar,cmp494,Rolamento Frontal,sns494,Sensor de Temperatura,0.59,flh494,Superaquecimento,2023-05-30,Temperatura acima do limite,tec494,Carlos Silva,prc494,Resfriamento do Equipamento
eqp495,Bomba Hidráulica,cmp495,Rolamento Frontal,sns495,Sensor de Vibração,1.4,flh495,Vazamento de Pressão,2025-03-29,Perda de pressão no componente,tec495,João Pereira,prc495,Troca de Rolamento
eqp496,Motor Principal,cmp496,Rolamento Frontal,sns496,Sensor de Pressão,1.78,flh496,Vazamento de Pressão,2023-09-11,Perda de pressão no componente,tec496,Ana Lima,prc496,Resfriamento do Equipamento
eqp497,Compressor de Ar,cmp497,Engrenagem,sns497,Sensor de Pressão,0.9,flh497,Falha por Vibração Excedente,2024-08-09,Perda de pressão no componente,tec497,Ana Lima,prc497,Vedação da Válvula
eqp498,Bomba Hidráulica,cmp498,Engrenagem,sns498,Sensor de Vibração,0.86,flh498,Falha por Vibração Excedente,2024-04-10,Perda de pressão no componente,tec498,Carlos Silva,prc498,Troca de Rolamento
eqp499,Motor Principal,cmp499,Rolamento Frontal,sns499,Sensor de Vibração,0.63,flh499,Superaquecimento,2023-05-18,Excesso de vibração detectado,tec499,João Pereira,prc499,Vedação da Válvula
eqp500,Bomba Hidráulica,cmp500,Rolamento Frontal,sns500,Sensor de Vibração,1.23,flh500,Falha por Vibração Excedente,2025-02-03,Temperatura acima do limite,tec500,Carlos Silva,prc500,Resfriamento do Equipamento
